,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
40,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300028,화초,1561553951,9650,83,17,25,9,16,19,15,10,7,7,23,22,27,8,13,58,42,0,1,5,21,52,22,1302509300,259044651,390296976,142697599,250516776,289977348,229020601,148728798,110315853,112095585,365969673,342033901,425218629,119777148,196459015,837872327,616829466,865523,21033087,70117854,299314158,750460172,312911003,6614,3036,1430,1103,1274,1493,1314,1467,1569,168,1197,2288,3634,2029,334,4129,4920,20,566,983,1875,4035,1576,18
41,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300029,애완동물,34260364,1140,72,28,12,14,14,18,14,12,17,0,5,22,28,45,0,36,64,1,10,12,27,36,14,24559464,9700900,4250581,4794062,4757350,5983577,4773894,4028470,5672430,0,1583783,7503025,9624625,15427405,121526,12222292,21945326,377604,3424400,3979422,9279775,12176740,4929677,807,333,151,165,165,185,141,141,192,0,61,258,337,479,5,410,728,8,146,134,288,381,182,6
42,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,76023025,1778,85,15,18,14,19,10,24,15,0,0,23,22,32,24,0,87,13,0,4,4,16,70,6,64300196,11722829,13955072,10519006,14306732,7528996,17990390,11639998,82831,0,17361000,16369190,24447381,17845454,0,35599865,5262545,0,1586763,1486108,6588491,28580295,2620755,1500,278,258,357,356,222,307,270,8,0,611,409,429,329,0,776,241,0,97,126,302,333,157,6
43,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300035,인테리어,32319522,379,90,10,34,12,25,10,9,9,1,0,9,30,41,20,0,83,17,0,1,1,8,44,45,29070200,3249322,11121799,4015518,7995352,3125411,2812120,2865564,383758,0,3028442,9713392,13144564,6433124,0,19617059,3996957,0,300061,235198,1916897,10449385,10712478,331,48,54,82,73,45,77,34,14,0,74,102,148,55,0,188,57,0,9,9,30,87,112,10
44,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300038,자동차부품,93755332,291,81,19,12,21,23,14,11,12,6,0,12,30,32,25,0,75,26,0,2,22,16,42,18,76259893,17495439,11427658,19748610,21176562,13328896,10578167,11650142,5845297,0,11225399,28437675,30318686,23773572,0,34291062,11751272,0,918258,10011841,7301565,19477583,8333088,231,60,28,53,44,53,53,44,16,0,45,72,89,85,0,125,36,0,8,28,32,64,28,3
45,2017,1,A,골목상권,2111089,상일여고(상일초등학교),CS300042,주유소,1071009035,17780,77,24,12,14,15,21,15,15,9,1,32,19,25,17,6,75,26,0,5,20,25,29,21,819642622,251366413,129709027,148310161,158557857,219650698,163414879,160822810,90543603,15182034,340227935,207322973,266810839,180301324,61163930,355668739,121821968,253478,24647903,95223675,118750139,140246215,98369298,13116,4664,2641,2474,2503,2797,2701,2696,1968,303,5038,3724,3839,3576,1300,7917,2742,9,674,2300,2766,3014,1899,3
46,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4454090566,135724,75,25,15,15,15,14,16,15,11,2,1,30,9,40,18,68,32,0,8,24,33,24,11,3324123377,1129967189,667870622,653721153,664953706,633242771,704335125,643881612,486085577,67826552,63965086,1338669362,383780597,1789515453,810333516,2257446639,1062516442,14410718,273224040,787401303,1096331641,787593587,361001783,106688,29036,21316,20043,21384,21631,22314,15839,13197,2295,3243,55269,11815,46033,17069,71733,39657,1254,13242,28286,32618,24781,11217,141
47,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,591260175,16753,71,29,13,14,13,14,17,17,13,2,0,33,10,44,11,70,30,0,10,31,36,17,7,418169107,173091068,76153160,84167047,73748420,83090595,101009885,99343308,73747760,10471757,1138650,195980443,59294377,259512056,64862892,298982480,126828974,1598186,42311095,130296956,152115237,70248438,29241543,12151,4602,2159,2426,2362,2548,2656,2550,2052,197,21,7086,2062,6348,1039,8725,4296,115,1750,3979,4239,2009,927,21
48,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,262441440,8300,81,19,15,18,15,17,17,11,8,2,0,33,7,38,21,63,37,1,16,30,31,17,4,212220296,50221144,38845845,46105471,39216108,44001749,44051123,29251930,20969214,4071458,241133,85627305,17688992,98713602,56098950,129787067,77547454,2678457,33793203,62182595,64241598,35724253,8714416,6929,1371,1369,1375,1298,1419,1468,854,517,76,19,3761,730,2737,977,4015,3301,300,1632,2291,1921,928,244,15
49,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,219888456,8120,83,17,14,17,24,13,15,8,9,5,0,35,7,27,26,59,41,1,14,34,26,13,12,181629598,38258858,30477438,36941842,51821202,29341921,33047195,18151275,20107583,11234761,969733,76492896,15396893,59374283,56419890,113346936,79652083,1049513,27230856,66229212,49774587,24840229,23874622,6712,1408,1244,1408,1436,1255,1369,570,838,258,104,3396,774,2343,1245,3838,3480,56,1464,2721,1836,876,365,12
50,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100005,제과점,289003541,38312,76,24,15,14,15,16,15,12,12,0,21,20,22,28,9,47,53,1,13,30,34,16,7,218436687,70566854,44581579,40012876,41826546,47401478,44614208,34703008,35863846,0,59358002,56980934,64106803,82160154,26397648,116307691,128965731,1987055,31566759,72697004,82658521,39773932,16590150,29737,8575,5952,5567,5930,6144,6144,4292,4283,0,10094,8046,7438,9521,3213,16859,18579,279,5049,11085,11354,5582,2087,9
51,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100006,패스트푸드점,526216791,54957,70,30,12,15,14,13,16,17,13,3,8,30,17,31,12,55,45,3,22,32,27,12,3,366494318,159722473,61334480,79835741,75175435,67578574,82570088,91497151,68225322,15351192,40817632,157083755,90552570,160284852,62126790,259961208,212807932,12524107,106134106,152888823,129629022,58298644,13294443,40320,14637,7424,8040,8263,7964,8629,7591,7046,1878,8771,13355,10499,14242,6212,30723,21305,2369,11805,17074,13519,5639,1629,24
52,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100007,치킨전문점,534838714,23791,65,35,11,11,13,13,17,18,17,6,0,4,6,45,39,58,42,2,17,24,35,18,5,348574928,186263786,57916076,60048879,70510444,67785676,92313853,97409437,88854349,29747287,59280,19062571,33764866,241291430,210913280,285007752,207423446,11631181,82735260,116006432,171374887,87478132,23205310,15680,8111,2637,2750,2982,3106,4205,4226,3885,1093,2,926,1848,10969,8953,12239,10197,1004,3939,5244,7520,3782,950,24
53,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100008,분식전문점,409983199,39789,75,25,14,14,15,16,16,16,9,2,21,26,15,30,6,52,48,3,14,27,31,18,7,307048199,102935000,57704265,57904118,61230542,64550999,65658275,64871167,38063833,8272160,87517382,104568031,62865151,121509258,25251217,177672894,163352734,8596372,48706415,92490835,105917110,60552408,24762488,30915,8874,6098,5885,6087,6322,6523,5690,3184,614,9124,9926,6317,11979,1829,18340,17439,1161,5718,9600,10874,6229,2192,27
54,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,1172438804,28397,79,21,14,15,16,16,18,16,5,17,0,2,1,29,51,76,25,0,9,29,39,16,6,930104857,242333947,167409668,176175962,184610733,186114269,215794225,184719910,57614037,198949608,0,25583010,8235763,341575524,598094899,731742680,238033786,3167505,90425756,282771815,379978462,159204052,54228885,22195,6202,4509,4051,4238,4663,4734,4408,1794,4958,0,1670,216,7219,14334,18312,6802,151,3313,7054,8872,4130,1610,45
55,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS100010,커피-음료,705531269,94549,80,20,15,15,16,18,16,11,10,0,12,39,29,18,3,58,42,1,18,36,29,13,4,563296313,142234956,106717121,106579427,113768873,124742034,111488858,73963032,68271924,0,84347684,273511980,200819472,125315412,21536721,342928404,245856292,3425480,106673614,212634011,168176593,75832828,22042171,77206,17343,15485,14412,15441,16548,15320,8855,8488,0,15420,34321,26803,15679,2326,50078,34446,831,17902,30266,22577,10252,2699,28
56,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200001,일반교습학원,399287237,1215,97,3,39,19,11,19,8,3,0,0,1,5,15,66,14,37,63,0,0,2,80,18,1,385970450,13316787,156712828,75626972,45191608,77514842,30924200,13316787,0,0,1847091,19507153,60672574,263545415,53715004,147337437,249517647,0,0,6329848,315750388,69696279,5078568,1165,50,473,213,156,209,114,50,0,0,10,59,241,789,116,500,705,0,0,42,960,194,7,23
57,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200002,외국어학원,358202695,1160,84,16,13,12,23,15,21,10,6,0,2,16,29,48,6,48,52,0,0,9,79,12,0,299279335,58923360,46253010,42048438,83237262,53220402,74520223,35843289,23080071,639356,7297035,56309267,102060091,172356071,19540875,171726128,186476567,30250,0,30957659,284345175,41618141,1251470,986,174,160,159,252,182,233,119,55,3,16,155,367,575,44,572,588,3,0,94,899,155,9,10
58,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200003,예술학원,81918655,651,99,1,16,19,33,16,17,0,0,0,0,4,41,53,3,31,70,1,1,44,49,5,0,81294937,623718,12901566,15284214,26832756,12782758,13493643,317330,306388,0,0,3325298,33148069,43437355,2007933,25009257,56909398,495465,1052632,35962620,39725533,4365075,317330,649,2,106,94,195,140,114,1,1,0,0,56,286,303,6,202,449,8,9,269,311,53,1,14
59,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200005,스포츠 강습,78931929,253,97,3,35,13,18,12,19,3,0,0,13,1,21,55,9,35,65,0,28,26,40,4,3,76546482,2385447,27586646,10213930,14286154,9795666,14664086,2385447,0,199688,10576629,868154,16677278,43275233,7334947,27437591,51494339,0,21817867,20381900,31322261,3298284,2111618,250,3,84,36,66,25,39,3,0,2,24,5,43,159,20,79,175,0,70,52,108,14,10,9
60,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200006,일반의원,518227441,55109,86,14,23,15,16,18,14,14,0,0,26,27,29,18,0,52,48,1,7,16,24,29,23,445502959,72724482,116560358,76552937,84973268,94496625,72919771,72724482,0,0,136110652,139597791,150461279,92057719,0,263300853,238919822,2486516,35314413,82489810,121213622,145037613,115678702,48001,7108,12542,8287,9077,9545,8550,7108,0,0,15446,13417,16432,9814,0,28432,25696,488,3742,10199,14397,14253,11050,9
61,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200007,치과의원,601089593,5671,93,7,21,17,17,18,20,7,0,0,14,45,28,13,0,59,42,0,4,13,29,35,19,558710757,42378836,128427263,100827510,102862357,107799816,118793811,42378836,0,0,86764792,270677109,167264564,76383128,0,346751573,245591050,27621,23928713,76547922,173084798,208691261,110062307,5308,363,1289,949,999,941,1130,363,0,0,899,1907,1828,1037,0,3300,2349,6,372,1172,1851,1460,788,6
62,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200008,한의원,330743563,14065,80,21,19,15,18,14,14,21,0,0,9,37,26,28,0,48,52,0,3,17,30,28,22,262862582,67880981,62670780,50512994,58128146,44749835,46800827,67880981,0,0,30225443,121555089,85442239,93520792,0,157458772,171313052,921194,8548621,54386846,98360450,93085888,73468824,12427,1638,2967,2113,2389,2614,2344,1638,0,0,1765,5584,3534,3182,0,8192,5830,211,776,2756,3381,3352,3545,12
63,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200016,당구장,23991089,1881,70,30,13,14,13,15,15,16,14,14,0,7,8,34,37,92,8,5,16,21,26,27,6,16794162,7196927,3102520,3397292,3087857,3636183,3570310,3828897,3368030,3365982,0,1586822,2008715,8087600,8941970,21914913,1906634,1090806,3749502,4997482,6127196,6462689,1393873,1370,511,254,287,262,283,284,263,248,208,0,179,165,643,686,1746,131,121,367,351,469,444,124,9
64,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200017,골프연습장,39201995,867,73,27,16,17,14,10,17,13,13,12,6,7,5,40,29,78,23,0,2,9,41,46,2,28745341,10456654,6276894,6548128,5371359,3746479,6802481,5270711,5185943,4878601,2327320,2720821,1934214,15818859,11522180,25641502,7446923,0,563811,2892769,13668039,15311461,652344,565,302,111,135,110,115,94,149,153,90,12,42,49,348,326,650,126,0,35,105,293,315,30,3
65,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200019,PC방,92113025,19906,63,37,12,14,12,13,13,21,17,21,6,7,12,33,21,72,28,11,62,12,12,4,1,57675138,34437887,10802068,12391880,10685381,11964292,11831517,19114257,15323630,19699435,5331735,6240146,10828212,30336937,19676560,66316207,25796818,9889479,56951399,10690890,10734253,3337957,509047,13281,6625,2515,2689,2757,2707,2613,3273,3352,4348,1199,1352,2620,5661,4726,14399,5507,3007,12383,2097,1481,782,156,6
66,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200025,자동차수리,325316683,2631,79,21,18,14,17,18,13,15,6,0,13,23,33,30,1,79,21,0,3,9,28,37,23,258386402,66930281,58130605,45154471,54715406,57899341,42486579,47906132,19024149,0,43392186,75533161,106096988,96773950,3520398,180665844,48252674,0,6101551,21311259,64257402,83798381,53449925,2005,626,464,352,360,422,407,509,117,0,369,688,881,681,12,1521,431,0,74,288,526,673,391,9
67,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200028,미용실,92697078,3484,69,31,16,9,13,11,19,19,13,0,1,23,27,46,3,39,61,1,7,13,34,30,14,63772120,28924958,15098646,8608741,12236376,10521558,17306799,17161704,11763254,0,1331547,21541861,24783875,42321731,2718064,35897242,56321139,1244828,5979615,12394072,31661119,27776025,13162720,2345,1139,527,338,483,449,548,661,478,0,98,798,964,1575,49,1656,1811,71,320,447,1303,966,359,27
68,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200029,네일숍,1576552,23,88,12,10,12,24,0,43,12,0,0,0,31,0,69,0,10,90,0,0,3,43,33,21,1393903,182649,159818,182648,375418,0,676019,182649,0,0,0,495013,0,1081539,0,159818,1416734,0,0,40224,684931,516201,335196,21,2,2,3,6,0,10,2,0,0,0,6,0,17,0,3,20,0,0,4,8,7,4,2
69,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200030,피부관리실,56191551,382,95,5,60,16,15,0,5,5,0,0,17,43,17,23,0,0,100,0,0,0,3,84,13,53357235,2834316,33696595,8736842,8354139,0,2569659,2834316,0,0,9640068,24081414,9490543,12979526,0,0,56191551,0,0,0,1806452,47263438,7121661,305,77,176,51,52,0,26,77,0,0,75,102,76,129,0,0,382,0,0,0,51,307,24,5
70,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200037,노래방,153462073,2350,72,28,10,14,15,18,15,18,10,43,0,0,1,8,49,88,12,1,6,14,36,35,8,110149663,43312410,15390597,21473407,22793205,27190038,23302416,28244108,15068302,65893641,-405504,159444,1001252,11771438,75041802,111586970,15321983,1054283,7394187,17834975,45599585,44524460,10501464,1606,744,230,311,299,362,404,458,286,703,-2,9,63,372,1205,1620,498,99,346,319,605,573,169,21
71,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200038,독서실,14696813,228,80,20,20,19,23,11,8,19,1,0,10,4,17,58,12,31,69,3,21,1,44,32,0,11735452,2961361,2893673,2741374,3325187,1641440,1133778,2792140,169221,0,1438376,549967,2487543,8537182,1683745,4255899,9383285,372286,2851368,76149,6015793,4323588,0,134,94,24,35,25,34,16,69,25,0,42,25,42,94,25,59,161,16,50,8,94,51,0,3
72,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS200041,사진관,8442043,487,96,4,19,23,19,16,19,1,3,0,8,30,27,35,0,75,25,5,11,24,31,19,11,8107692,334351,1575678,1953583,1626919,1324593,1626919,103764,230587,0,705852,2491621,2302026,2942544,0,6297585,2144458,384312,951812,2031726,2574886,1615390,883917,461,26,64,129,90,76,102,13,13,0,51,142,140,154,0,346,141,26,52,128,127,103,51,2
73,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300001,슈퍼마켓,1029032975,80474,70,30,14,13,13,15,15,15,15,1,11,17,22,38,12,48,52,1,7,14,29,31,18,718378211,310654764,142732351,136548096,131705037,149637505,157755222,152378356,158276408,4646814,112551483,179368983,220902797,392731893,118831005,449843455,481943676,6167169,64023979,129919139,269683920,290096853,171896079,57294,23180,11371,11022,11325,11655,11921,11948,11232,372,7417,12726,16333,30610,13016,39895,35986,1433,9506,12385,20386,20592,11585,27
74,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300002,편의점,1387211857,261983,78,22,15,15,16,16,16,12,11,9,23,14,15,22,17,72,28,3,22,31,27,13,4,1080184762,307027095,214141149,207886303,218577178,220234517,219345615,159553578,147473517,129141994,318223256,192765238,210044225,307867630,229169514,949412961,363632259,37283534,287680604,409243581,353988297,169381162,55468039,210301,51682,42129,40164,42549,43239,42220,27098,24584,20195,68878,38130,43223,55491,36066,176020,77359,12462,64616,82885,60498,25666,7243,27
75,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300003,컴퓨터및주변장치판매,69687821,1490,100,0,13,5,69,8,5,0,0,0,8,63,14,16,0,66,34,0,0,2,36,27,36,69687821,0,8761191,3770292,48097148,5483194,3575996,0,0,0,5363994,43865553,9535990,10922284,0,13365882,6973192,0,0,298000,7330792,5423594,7286688,1490,0,238,120,774,238,120,0,0,0,119,774,239,358,0,358,119,0,0,60,179,119,120,0
76,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300004,핸드폰,154524598,2805,93,7,1,2,2,85,3,5,2,0,0,3,4,93,0,65,35,6,17,37,16,24,0,143434588,11090010,1511868,3023736,3406864,131482851,4009269,8217460,2872550,0,0,5165825,6349847,143008926,0,16760997,9140740,1511869,4315322,9672711,4233232,6168604,0,1671,1134,151,303,269,549,399,832,302,0,0,549,605,1651,0,1521,1004,151,432,799,454,690,0,6
77,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300007,육류판매,1004522036,25266,45,55,8,8,9,11,10,46,9,0,7,42,10,30,10,34,66,0,4,9,14,65,9,455225190,549296846,80899762,79740262,85096392,111358613,98130161,460596303,88700543,278284,73894580,423253320,103338444,304019980,99737428,304618776,599107014,606061,32197902,77751355,123806510,584699768,84664194,17448,7818,3462,3440,3529,3454,3563,3936,3882,9,2322,3020,4409,11882,3624,11213,12358,108,2332,3613,5333,8530,3657,7
78,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300009,청과상,30000000,2017,67,34,11,13,9,12,22,13,20,0,11,22,27,38,1,39,61,0,3,15,15,33,34,19963674,10036326,3137530,3974977,2725019,3530485,6595663,3937029,6099297,0,3338549,6721176,8202152,11491877,246246,10641994,16836199,0,943418,4203622,4034843,9012597,9283710,1305,712,210,331,191,261,312,262,450,0,228,365,523,877,24,701,1119,0,75,346,337,512,551,3
79,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300011,일반의류,126875985,2410,90,10,18,6,16,11,40,2,8,0,34,19,34,12,1,69,31,3,0,2,13,57,24,114348897,12527088,22179033,7814543,20059707,13546358,50749256,1902965,10624123,0,43414905,23614057,42740978,15665716,1440329,83312383,38046881,4165103,0,2973059,15511526,69457263,29252315,2050,360,537,232,499,443,339,108,252,0,35,591,1262,464,58,1087,1175,165,0,145,566,768,619,7
80,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300016,안경,235614031,2120,65,35,17,12,10,13,13,20,15,0,7,25,28,40,1,53,47,1,10,16,35,25,14,153135479,82478552,39460181,28789831,23668003,30411993,30805471,47229883,35248669,0,15329959,59170603,65278223,93163186,2672060,123938413,109205904,1456313,23965876,37104752,80895975,57512832,32208569,1448,672,332,294,256,280,286,419,253,0,106,492,586,903,33,1039,1068,35,340,406,677,420,229,12
81,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300018,의약품,1540207668,78308,61,39,11,25,8,9,9,22,17,0,14,27,24,33,2,67,33,0,5,13,16,26,40,946338202,593869466,164567614,381446984,125266325,133909290,141147989,333078364,260791102,0,208554835,421406236,371842635,507318102,31085860,741331197,368537653,3369871,53771583,144254772,178757230,282774657,446940735,64777,13531,16662,11233,11896,12951,12035,10829,2702,0,16534,17613,21316,20384,2461,39493,34423,773,8083,17656,17960,17057,12386,10
82,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300020,서적,138789868,10396,91,9,16,19,20,19,17,5,4,0,24,18,29,27,2,45,55,16,3,5,45,27,4,126077051,12712817,21840223,25897180,28143456,26544855,23651337,7516079,5196738,0,33688491,24981843,40417820,36823137,2878577,45315823,54439467,15472509,3154509,5106849,44777735,26865385,4378302,9072,1324,1877,1611,1920,1961,1703,805,519,0,2991,1622,2582,2979,222,3647,5682,2334,574,601,3811,1655,353,3
83,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300021,문구,119222083,7532,94,6,17,15,24,18,20,5,1,0,18,32,33,17,0,49,51,8,16,23,39,9,5,112569580,6652503,20372654,18345941,28896248,20847781,24106956,5362183,1290320,0,21933217,38059934,38844364,19938743,445825,31285301,32047118,4767579,10394258,14222955,24736132,5978103,3233392,6916,616,1400,1249,1498,1332,1437,418,198,0,1276,1960,2377,1847,72,2537,3541,1022,992,1420,1770,572,295,7
84,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300022,화장품,40130954,279,75,25,12,19,9,28,8,15,10,14,0,9,5,37,36,37,63,0,5,11,28,44,13,29928822,10202132,4677804,7427921,3398626,11366475,3057996,6149574,4052558,5615630,0,3509466,2045371,14702628,14257859,12626726,21885344,0,1692057,3735662,9543171,15145891,4395289,208,71,46,39,43,49,31,23,48,60,0,19,35,62,103,141,89,0,43,35,60,82,10,3
85,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300025,자전거 및 기타운송장비,995456956,6238,49,51,11,10,4,5,20,28,23,0,1,27,42,21,10,86,14,0,8,31,37,24,1,491469013,503987943,105576544,103622890,38969075,47255820,196044684,276083741,227904202,0,6657612,268737414,417180360,204110333,98771237,792896918,131832766,579052,69933470,284814095,345622922,218430072,5350075,3471,2767,615,406,487,532,1431,1826,941,0,386,1470,2711,1645,26,4392,1457,19,1106,1889,1402,1348,85,3
86,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300028,화초,1830274915,19916,76,24,20,17,10,18,12,11,13,5,30,17,29,15,4,54,47,0,2,10,23,46,19,1393535859,436739056,356077396,306674463,189727673,329113773,211942554,199615525,237123531,97090282,553534476,310658744,533808518,266603913,68578982,835691794,726817419,611036,28481358,153926806,359677533,722690517,297121970,11498,8418,2838,1894,2190,2227,2349,3807,4611,159,2158,5029,6240,5838,492,7696,9812,83,818,3383,3914,5570,3745,18
87,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300029,애완동물,34048621,1116,73,27,15,15,15,13,15,13,14,0,6,24,22,48,1,39,62,1,10,12,26,40,12,24890673,9157948,4940307,5117007,5257885,4340721,5234753,4471202,4686746,0,1894050,8146911,7488028,16331956,187676,13100704,20947917,176403,3258130,4116490,8701775,13669668,4126155,789,327,158,157,154,146,174,159,168,0,70,244,270,520,12,452,664,13,144,134,283,392,150,3
88,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,108005241,2629,85,15,35,12,13,14,11,9,6,0,29,30,25,15,0,74,27,0,3,4,29,53,12,91811550,16193691,38132169,12891192,13573251,15013136,12201802,9412849,6780842,169211,31761678,32528309,27099312,16446731,0,41341971,14933073,0,1404253,2239361,16077455,30029605,6524373,2213,416,506,439,424,475,369,310,106,8,828,653,581,559,0,1145,535,0,108,226,424,623,303,6
89,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300035,인테리어,25882350,522,87,13,15,13,20,25,15,12,1,0,27,16,47,10,0,24,76,0,0,7,32,32,29,22631222,3251128,3887349,3428735,5150447,6355305,3809386,3039478,211650,0,7006658,4022593,12215178,2637921,0,4632794,14742785,0,0,1280628,6256620,6224689,5613644,445,77,82,110,118,102,33,62,15,0,119,75,226,102,0,124,252,0,0,55,55,115,152,11
90,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300038,자동차부품,87327528,287,79,21,15,17,6,21,20,18,4,0,16,27,41,16,0,83,17,0,5,8,24,34,30,68618531,18708997,13231812,14400870,5359875,18425833,17200141,15654880,3054117,0,13822409,23542997,35961725,14000397,0,37482715,7766762,0,2265305,3397958,10679298,15472845,13434070,214,73,40,36,20,61,57,49,24,0,40,85,114,48,0,117,28,0,8,12,40,44,40,3
91,2017,2,A,골목상권,2111089,상일여고(상일초등학교),CS300042,주유소,752295998,14107,76,24,14,15,16,16,15,14,10,3,32,20,22,17,6,74,26,0,4,21,25,29,21,570332022,181963976,102592402,113241940,122544004,120715578,111238098,107578131,74385845,20570299,243398017,148674390,166721268,130909113,42022911,270976515,93338100,32261,13895868,76315813,89171190,107219901,77679582,10143,3964,2051,1913,2009,1972,2198,2314,1650,415,4342,2908,2594,2871,977,6292,2268,5,419,1903,2216,2285,1728,3
92,2017,3,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4002093035,132652,78,22,14,16,15,17,16,13,9,2,4,30,7,41,17,67,33,1,8,23,34,24,11,3120309165,881783870,553428022,630098029,616619431,675052904,645110779,517929387,363854483,60706623,163461208,1202435510,260359091,1622422379,692708224,1961428274,957759839,15437373,240778308,681188252,987091682,687696780,306995717,105822,26830,20168,20151,21627,22034,21842,15553,11277,2264,3270,55869,10677,44716,15856,68803,39260,1221,12875,26672,32775,23671,10852,139
93,2017,3,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,611383462,17019,74,26,15,16,14,14,16,15,10,1,0,35,10,43,11,70,30,0,10,31,35,17,7,454133687,157249775,91436114,94915162,85806180,86901033,95075198,93823724,63426051,7436429,692600,216185895,58649406,261490944,66928188,291538145,122944344,1611176,41961888,129202476,143124266,68507220,30075464,12537,4482,2496,2491,2352,2610,2588,2439,2043,135,26,7604,2020,6275,959,8611,4209,122,1697,3713,4337,2101,857,21
